Date,Open,High,Low,Close,Volume
22-Jan-16,11100,11275,10925,11275,25883200
21-Jan-16,11200,11275,10750,10825,30890700
20-Jan-16,11400,11475,11000,11000,18536900
19-Jan-16,11325,11500,11325,11500,12262600
18-Jan-16,11450,11525,11350,11400,12543300
15-Jan-16,11500,11650,11450,11450,20389700
14-Jan-16,11350,11775,11350,11725,31863000
13-Jan-16,11675,11700,11575,11600,13700700
12-Jan-16,11475,11725,11425,11600,23450200
11-Jan-16,11400,11525,11275,11375,22636600
8-Jan-16,11250,11700,11250,11600,21300200
7-Jan-16,11350,11525,11250,11250,14255100
6-Jan-16,11400,11775,11400,11525,21025100
5-Jan-16,11575,11825,11575,11575,21608600
4-Jan-16,11400,11600,11200,11475,20075800
30-Dec-15,11450,11525,11425,11425,26468300
29-Dec-15,11350,11425,11325,11400,11757300
28-Dec-15,11000,11450,10975,11400,20106600
23-Dec-15,11050,11125,10975,11100,6534000
22-Dec-15,11050,11100,10925,11050,14565500
21-Dec-15,10875,11125,10875,11100,10989300
18-Dec-15,11225,11325,10875,10875,26342400
17-Dec-15,11550,11600,11500,11550,29405200
16-Dec-15,10875,11350,10850,11350,29671500
15-Dec-15,10650,10750,10575,10750,18095300
14-Dec-15,10625,10725,10425,10675,29231600
11-Dec-15,10875,10925,10800,10825,20779900
10-Dec-15,10800,10950,10775,10875,20753100
8-Dec-15,10900,11000,10850,10900,23470000
7-Dec-15,11200,11375,11025,11050,16029600
4-Dec-15,11150,11300,11125,11300,20633700
3-Dec-15,11175,11300,11175,11275,14105000
2-Dec-15,11275,11325,11200,11275,20344600
1-Dec-15,11025,11300,11025,11250,37179100
30-Nov-15,11075,11350,10775,10775,70097800
27-Nov-15,11400,11475,11250,11300,19428600
26-Nov-15,11500,11600,11350,11475,23566400
25-Nov-15,11175,11475,11100,11475,20929400
24-Nov-15,10875,11075,10875,11050,8164300
23-Nov-15,10975,11150,10950,11000,10405600
20-Nov-15,10500,11000,10500,11000,15017600
19-Nov-15,10950,11025,10825,10975,21597500
18-Nov-15,11075,11075,10775,10950,25641500
17-Nov-15,10650,10925,10650,10900,19936000
16-Nov-15,10300,10550,10225,10525,20479200
13-Nov-15,10475,10675,10450,10525,16690500
12-Nov-15,10450,10650,10450,10525,19437100
11-Nov-15,10400,10550,10275,10475,16609400
10-Nov-15,10400,10650,10350,10450,20508400
9-Nov-15,10700,10750,10550,10575,11058100
6-Nov-15,10925,10975,10675,10700,11402800
5-Nov-15,10900,10975,10700,10725,20425000
4-Nov-15,11000,11100,10975,11050,29867400
3-Nov-15,10550,10875,10450,10700,41884600
2-Nov-15,10350,10500,10200,10275,29823800
30-Oct-15,10500,10800,10450,10525,35267300
29-Oct-15,11000,11050,10625,10750,38694700
28-Oct-15,11450,11500,10950,11100,27643500
27-Oct-15,11500,11600,11350,11600,23690700
26-Oct-15,11550,11700,11525,11600,43600800
23-Oct-15,10900,11200,10850,11200,27458000
22-Oct-15,10700,10700,10550,10700,14176600
21-Oct-15,10700,10800,10550,10550,18405200
20-Oct-15,10375,10675,10325,10625,19559500
19-Oct-15,10425,10475,10350,10425,15397100
16-Oct-15,10200,10425,10175,10300,17356300
15-Oct-15,10350,10550,10100,10125,26747200
13-Oct-15,10700,10700,10025,10025,40793700
12-Oct-15,10625,10850,10600,10800,34451600
9-Oct-15,10100,10575,10075,10550,50084800
8-Oct-15,10000,10025,9850,9975,39838100
7-Oct-15,9625,9850,9450,9850,47067400
6-Oct-15,9275,9625,9275,9450,59478600
5-Oct-15,8700,9150,8700,9125,33151100
2-Oct-15,8650,8725,8550,8675,22687900
1-Oct-15,8725,8800,8600,8725,30734300
30-Sep-15,8450,8700,8375,8650,75084900
29-Sep-15,8050,8375,7975,8350,60598900
28-Sep-15,8500,8525,8300,8300,41996300
25-Sep-15,8700,8700,8325,8550,83085400
23-Sep-15,9200,9200,8775,8800,68915300
22-Sep-15,9525,9600,9275,9350,31829000
21-Sep-15,9600,9650,9500,9525,24071500
18-Sep-15,10050,10075,9775,9775,23000800
17-Sep-15,9725,10050,9600,10025,20838500
16-Sep-15,9650,9725,9575,9600,10110100
15-Sep-15,9575,9625,9525,9625,15093500
14-Sep-15,9725,9725,9525,9625,14880500
11-Sep-15,9750,9775,9600,9600,12592000
10-Sep-15,9775,9800,9625,9650,24840600
9-Sep-15,10050,10100,9875,9925,33982700
8-Sep-15,9750,10000,9700,9925,15934100
7-Sep-15,10050,10075,9775,9775,16076400
4-Sep-15,10000,10200,9950,10075,19392800
3-Sep-15,10275,10300,10100,10150,17133500
2-Sep-15,10000,10275,9875,10200,21992800
1-Sep-15,10400,10550,10100,10100,23320600
31-Aug-15,10300,10675,10300,10625,37162400
28-Aug-15,10650,10800,10400,10400,42644400
27-Aug-15,10050,10500,10025,10500,44924100
26-Aug-15,9350,9775,9300,9750,43496700
25-Aug-15,9250,9750,9250,9500,47038700
24-Aug-15,9200,9325,9025,9150,45182900
21-Aug-15,9500,9550,9425,9500,32273300
20-Aug-15,9800,9900,9675,9725,25328100
19-Aug-15,9950,10075,9800,9900,15568800
18-Aug-15,10150,10200,9800,9800,23431100
14-Aug-15,10125,10225,10050,10225,14050200
13-Aug-15,9700,10275,9700,10025,41434900
12-Aug-15,9850,10025,9650,9700,46538500
11-Aug-15,10750,10775,10150,10150,16191500
10-Aug-15,10350,10575,10300,10575,11098500
7-Aug-15,10675,10700,10525,10550,10712600
6-Aug-15,10800,10875,10700,10775,35523900
5-Aug-15,10300,10800,10300,10800,24427900
4-Aug-15,10375,10475,10200,10400,33723300
3-Aug-15,10125,10450,10000,10450,50113500
31-Jul-15,9375,10025,9375,10000,44724400
30-Jul-15,9625,9700,9300,9350,34386200
29-Jul-15,9525,9600,9450,9500,36099700
28-Jul-15,9700,9800,9400,9400,36131600
27-Jul-15,10100,10100,9775,9775,33931700
24-Jul-15,10200,10300,10025,10100,45364100
23-Jul-15,10350,10400,10250,10250,23504100
22-Jul-15,10325,10375,10175,10350,48013900
15-Jul-15,10475,10475,10125,10125,35421200
14-Jul-15,10400,10525,10375,10500,24796700
13-Jul-15,10300,10525,10300,10475,12541200
10-Jul-15,10400,10575,10350,10475,19010200
9-Jul-15,10125,10350,10125,10300,19030000
8-Jul-15,10350,10550,10200,10225,25226800
7-Jul-15,10400,10550,10400,10475,20795900
6-Jul-15,10600,10725,10350,10400,21052600
3-Jul-15,10900,10900,10650,10825,22573800
2-Jul-15,10650,10875,10550,10875,32676900
1-Jul-15,10350,10600,10350,10550,27222800
30-Jun-15,10325,10450,10275,10350,39356700
29-Jun-15,10300,10425,10200,10375,19103400
26-Jun-15,10150,10475,10150,10475,39298700
25-Jun-15,10250,10300,10075,10200,69418000
24-Jun-15,10750,10850,10275,10300,58723200
23-Jun-15,10950,11000,10725,10800,28176100
22-Jun-15,11150,11200,10825,10950,19001800
19-Jun-15,10825,11050,10825,11050,25900000
18-Jun-15,10900,10975,10650,10775,24079700
17-Jun-15,10650,11025,10600,11000,34767500
16-Jun-15,10250,10600,10125,10550,33001900
15-Jun-15,10350,10350,10150,10150,25340100
12-Jun-15,10100,10425,10050,10375,30225600
11-Jun-15,10475,10500,10075,10125,42302600
10-Jun-15,10475,10675,10275,10400,38162700
9-Jun-15,10875,10875,10300,10475,72595500
8-Jun-15,11375,11375,10875,11000,33297000
5-Jun-15,11000,11300,11000,11300,19992900
4-Jun-15,11275,11325,11075,11125,37855100
3-Jun-15,11650,11725,11250,11250,56381200
1-Jun-15,11725,11775,11625,11725,32890900
29-May-15,11700,11875,11700,11775,63172200
28-May-15,12000,12075,11825,11825,29142400
27-May-15,12025,12325,11950,11950,29266400
26-May-15,12200,12500,12200,12375,14906500
25-May-15,12475,12525,12300,12350,21901500
22-May-15,12750,12750,12425,12600,24413200
21-May-15,12550,12750,12350,12750,39464200
20-May-15,12400,12550,12275,12475,23638900
19-May-15,12075,12275,11950,12275,25318800
18-May-15,11700,12000,11700,12000,9715400
15-May-15,12250,12275,11750,11800,26596000
13-May-15,12125,12175,12000,12175,14796300
12-May-15,11750,12175,11725,12025,33922400
11-May-15,11700,11800,11700,11775,17163300
8-May-15,11625,11725,11625,11650,26788100
7-May-15,11675,11725,11575,11625,29807600
6-May-15,11675,11775,11600,11750,32493900
5-May-15,11775,11975,11625,11700,42723600
4-May-15,11400,11900,11400,11625,42220300
30-Apr-15,11600,12025,11525,11625,47004000
29-Apr-15,11875,11950,11250,11625,68377000
28-Apr-15,11800,12075,11700,11875,62303100
27-Apr-15,12900,12900,12000,12025,90503900
24-Apr-15,13075,13100,12925,12950,29965200
23-Apr-15,13125,13125,13000,13050,37781200
22-Apr-15,13050,13175,13000,13175,18241900
21-Apr-15,13175,13200,13100,13200,8752600
20-Apr-15,12900,13150,12875,13150,19926800
17-Apr-15,13125,13175,12975,13000,18139200
16-Apr-15,13125,13150,13050,13125,13716500
15-Apr-15,13100,13100,12950,13075,14689200
14-Apr-15,12975,13025,12950,13000,17125600
13-Apr-15,12975,13050,12950,13000,24741300
10-Apr-15,13025,13150,13000,13025,10986900
9-Apr-15,13100,13175,13025,13075,7931300
8-Apr-15,13150,13200,13050,13100,19116100
7-Apr-15,13125,13250,13075,13175,22980100
6-Apr-15,13000,13100,12975,13025,18581200
2-Apr-15,13175,13200,12975,13000,22745600
1-Apr-15,13275,13450,12975,13000,38586600
31-Mar-15,13200,13275,13125,13275,38363500
30-Mar-15,13000,13200,12975,13025,26255100
27-Mar-15,12900,13125,12900,13075,24843200
26-Mar-15,13050,13275,13025,13125,21372800
25-Mar-15,13000,13250,12975,13150,22039100
24-Mar-15,12950,13050,12925,13000,21260300
23-Mar-15,12900,12975,12875,12900,21624900
20-Mar-15,12825,13025,12825,12900,27194400
19-Mar-15,13050,13100,12950,13050,18252000
18-Mar-15,12800,12975,12600,12975,17354400
17-Mar-15,12900,13000,12900,12925,12077500
16-Mar-15,12650,13000,12650,12900,14285500
13-Mar-15,13000,13025,12750,12750,24601900
12-Mar-15,12850,13000,12825,12900,13672000
11-Mar-15,12800,12875,12725,12850,27447900
10-Mar-15,12850,13100,12825,12875,16698700
9-Mar-15,13000,13000,12850,12925,17903400
6-Mar-15,12875,13075,12825,13075,17556100
5-Mar-15,12825,12875,12775,12850,16452500
4-Mar-15,12850,12900,12800,12825,21312500
3-Mar-15,12750,12975,12750,12875,16761400
2-Mar-15,12875,12950,12850,12950,20843200
27-Feb-15,13050,13050,12875,12875,18784300
26-Feb-15,12925,13000,12850,12950,21243600
25-Feb-15,12900,12925,12800,12925,21405400
24-Feb-15,12700,13000,12700,12800,43446300
23-Feb-15,12725,12750,12450,12700,35581100
20-Feb-15,12525,12800,12500,12725,37372900
18-Feb-15,12250,12600,12225,12475,99429800
17-Feb-15,11975,12025,11975,12000,25189900
16-Feb-15,12000,12050,11925,12025,53919700
13-Feb-15,11975,12025,11925,12000,47998800
12-Feb-15,11700,11900,11700,11875,41337500
11-Feb-15,11725,11750,11650,11700,21053200
10-Feb-15,11625,11800,11625,11650,28300100
9-Feb-15,11600,11800,11600,11675,26117500
6-Feb-15,11775,11775,11625,11650,35300200
5-Feb-15,11750,11775,11625,11700,25926600
4-Feb-15,11875,11925,11725,11775,39058400
3-Feb-15,11750,11825,11725,11750,18552700
2-Feb-15,11675,11725,11600,11725,13482400
30-Jan-15,11700,11775,11650,11675,26884800
29-Jan-15,11750,11750,11650,11700,18713700
28-Jan-15,11925,11925,11675,11700,29611100
27-Jan-15,11925,12025,11875,11925,24752800
26-Jan-15,11800,11950,11650,11875,36497300
23-Jan-15,11600,11875,11600,11875,33710500
22-Jan-15,11500,11575,11375,11475,32642300
21-Jan-15,11625,11650,11375,11425,43278800
20-Jan-15,11600,11625,11325,11500,55599200
19-Jan-15,11600,11700,11575,11600,18636000
16-Jan-15,11650,11850,11550,11575,29201900
15-Jan-15,11700,11800,11675,11700,29734900
14-Jan-15,11775,11900,11750,11750,16029800
13-Jan-15,11700,11850,11700,11825,15770400
12-Jan-15,11800,11950,11725,11750,17971900
9-Jan-15,12025,12100,11950,12025,26896600
8-Jan-15,11800,11975,11800,11975,29332700
7-Jan-15,11600,11775,11575,11775,29232900
6-Jan-15,11550,11625,11500,11525,13018300
5-Jan-15,11600,11700,11575,11600,9913800
2-Jan-15,11525,11725,11525,11650,9031000
30-Dec-14,11650,11675,11600,11650,15232000
29-Dec-14,11550,11675,11550,11650,9196100
24-Dec-14,11600,11700,11600,11600,8006000
23-Dec-14,11675,11725,11625,11700,12269900
22-Dec-14,11650,11675,11600,11600,14143200
19-Dec-14,11600,11725,11525,11525,32676300
18-Dec-14,11400,11600,11400,11600,25457800
17-Dec-14,11000,11400,11000,11300,35819700
16-Dec-14,11300,11300,11000,11075,47942000
15-Dec-14,11450,11600,11400,11450,19320200
12-Dec-14,11500,11650,11450,11650,20337000
11-Dec-14,11350,11575,11350,11500,25976700
10-Dec-14,11175,11600,11175,11550,25388700
9-Dec-14,11300,11350,11200,11225,28883300
8-Dec-14,11400,11500,11275,11325,23122300
5-Dec-14,11500,11525,11450,11475,21355800
4-Dec-14,11525,11550,11450,11475,27416900
3-Dec-14,11650,11725,11575,11600,21664100
2-Dec-14,11650,11725,11600,11650,16162200
1-Dec-14,11500,11725,11500,11625,22410200
28-Nov-14,11525,11550,11475,11525,15135800
27-Nov-14,11500,11525,11425,11500,11212800
26-Nov-14,11375,11500,11325,11475,17530600
25-Nov-14,11300,11400,11275,11275,28521000
24-Nov-14,11225,11275,11200,11250,19060000
21-Nov-14,11175,11200,11050,11175,18754800
20-Nov-14,11025,11125,10975,11125,11598900
19-Nov-14,11175,11200,11100,11100,21335100
18-Nov-14,11150,11200,11050,11150,25536500
17-Nov-14,11100,11150,11025,11075,19486500
14-Nov-14,11025,11125,11000,11075,28159900
13-Nov-14,11000,11025,10925,11000,16678000
12-Nov-14,10975,11050,10850,10950,20072300
11-Nov-14,10750,10950,10700,10925,16229600
10-Nov-14,10625,10725,10625,10675,11723500
7-Nov-14,10700,10800,10600,10650,16559800
6-Nov-14,11100,11100,10700,10800,18925300
5-Nov-14,11000,11125,10925,11075,10322500
4-Nov-14,10975,11150,10975,11025,9760900
3-Nov-14,11125,11125,10975,11100,20511000
31-Oct-14,10900,11075,10825,11075,34454600
30-Oct-14,10900,10900,10725,10825,16422000
29-Oct-14,10600,10825,10575,10825,27918200
28-Oct-14,10550,10575,10475,10500,25697500
27-Oct-14,10875,10875,10550,10550,19211800
24-Oct-14,10575,10850,10575,10800,29817800
23-Oct-14,10800,10875,10725,10850,47298700
22-Oct-14,10700,10775,10600,10725,22010100
21-Oct-14,10650,10725,10425,10575,29429900
20-Oct-14,10875,11050,10700,10700,44745900
17-Oct-14,10275,10750,10225,10700,72735600
16-Oct-14,10225,10375,10125,10225,30891700
15-Oct-14,10200,10375,10100,10350,21161400
14-Oct-14,10000,10225,10000,10100,26831600
13-Oct-14,10050,10125,10000,10050,16242600
10-Oct-14,10000,10175,10000,10100,24137200
9-Oct-14,10275,10325,10225,10250,17875300
8-Oct-14,10375,10450,10100,10100,44910600
7-Oct-14,10650,10650,10375,10475,19614200
6-Oct-14,10200,10550,10050,10525,29022700
3-Oct-14,10350,10400,10000,10025,56483200
2-Oct-14,10525,10600,10350,10350,35750100
1-Oct-14,10500,10800,10500,10750,45714800
30-Sep-14,10400,10475,10325,10425,49462600
29-Sep-14,10300,10450,10150,10375,35487800
26-Sep-14,10550,10550,10350,10350,54960100
25-Sep-14,10750,10825,10650,10775,23224300
24-Sep-14,10650,10700,10600,10600,14616900
23-Sep-14,10750,10800,10625,10650,25009400
22-Sep-14,10800,10875,10700,10800,20749400
19-Sep-14,10600,10950,10575,10800,40526900
18-Sep-14,10350,10600,10350,10500,37424000
17-Sep-14,10425,10450,10350,10400,37328900
16-Sep-14,10450,10500,10300,10325,40868800
15-Sep-14,10300,10500,10300,10425,39413900
12-Sep-14,10700,10725,10500,10575,41220900
11-Sep-14,10825,10875,10725,10725,22530400
10-Sep-14,10850,10850,10675,10750,30062300
9-Sep-14,10900,10950,10800,10825,37277300
8-Sep-14,10975,11050,10950,10950,32512900
5-Sep-14,11150,11150,10900,10950,29562300
4-Sep-14,11100,11175,11050,11050,17284400
3-Sep-14,11150,11175,11075,11125,14994100
2-Sep-14,11025,11150,11025,11100,11985700
1-Sep-14,11125,11125,11000,11050,5521600
29-Aug-14,11150,11150,11025,11050,19624400
28-Aug-14,11175,11175,11100,11100,14175800
27-Aug-14,11100,11175,11075,11125,16967100
26-Aug-14,11175,11275,11075,11075,35824500
25-Aug-14,11275,11325,11175,11300,19455200
22-Aug-14,11200,11300,11125,11275,30188800
21-Aug-14,11100,11200,10975,11200,39966400
20-Aug-14,10900,11050,10875,11025,44262200
19-Aug-14,10900,10925,10825,10850,43745400
18-Aug-14,10750,10850,10725,10800,26091200
15-Aug-14,10800,10850,10750,10750,28165600
14-Aug-14,10925,10925,10800,10825,28476000
13-Aug-14,10925,10925,10800,10925,26166900
12-Aug-14,10925,11050,10850,10900,17307500
11-Aug-14,10875,10950,10825,10925,28540700
8-Aug-14,10800,10800,10675,10750,22056200
7-Aug-14,10625,10825,10600,10800,32196500
6-Aug-14,10700,10725,10600,10625,44237600
5-Aug-14,10975,10975,10775,10825,44523000
4-Aug-14,11375,11375,10750,10975,80493900
25-Jul-14,11475,11475,11200,11200,32425200
24-Jul-14,11400,11550,11250,11375,44745500
23-Jul-14,11500,11625,11375,11400,41250700
22-Jul-14,11700,11800,11325,11425,61241700
21-Jul-14,11675,11800,11575,11700,35063600
18-Jul-14,11350,11575,11350,11575,15930900
17-Jul-14,11450,11550,11300,11425,27161000
16-Jul-14,11575,11775,11400,11400,34715500
15-Jul-14,11400,11600,11375,11600,24868100
14-Jul-14,11500,11500,11150,11375,43436100
11-Jul-14,11500,11600,11250,11500,46914900
10-Jul-14,12000,12200,11500,11675,100783900
8-Jul-14,10850,11450,10850,11175,64380500
7-Jul-14,10400,10575,10325,10550,53675200
4-Jul-14,10100,10300,10100,10200,16758400
3-Jul-14,10275,10325,10175,10175,38525700
2-Jul-14,10400,10425,10250,10300,12997100
1-Jul-14,10325,10375,10250,10375,16198300
30-Jun-14,10100,10325,10100,10325,36743900
27-Jun-14,10000,10125,10000,10100,22205100
26-Jun-14,10150,10150,10025,10050,34866300
25-Jun-14,9975,10125,9975,10075,26932200
24-Jun-14,9875,10050,9850,10000,23729900
23-Jun-14,10050,10125,9925,9925,33744400
20-Jun-14,10200,10250,10000,10000,23973000
19-Jun-14,10125,10150,10025,10050,15748000
18-Jun-14,10150,10175,10050,10100,17548000
17-Jun-14,10200,10200,10075,10175,16033500
16-Jun-14,10200,10200,10025,10150,17580000
13-Jun-14,10150,10200,10100,10175,12614600
12-Jun-14,10275,10275,10050,10150,22546000
11-Jun-14,10200,10275,10100,10275,25505400
10-Jun-14,9950,10225,9950,10225,47179000
9-Jun-14,10075,10100,9875,9875,47019500
6-Jun-14,10050,10150,10025,10075,37867600
5-Jun-14,10225,10225,10000,10150,33537800
4-Jun-14,10300,10350,10200,10275,29224900
3-Jun-14,10350,10375,10250,10350,21077800
2-Jun-14,10400,10400,10250,10300,29854500
30-May-14,10775,10900,10200,10200,57280500
28-May-14,10600,10725,10575,10700,21018000
26-May-14,10900,10925,10625,10675,13128200
23-May-14,10800,10900,10775,10825,13381500
22-May-14,10575,10875,10550,10800,28954600
21-May-14,10450,10625,10375,10475,20646800
20-May-14,10850,10850,10425,10550,40796600
19-May-14,10975,11050,10650,10975,35696500
16-May-14,10725,10900,10600,10775,45045100
14-May-14,10100,10575,10075,10575,48112600
13-May-14,10175,10175,9975,10050,19907400
12-May-14,10150,10200,10075,10075,18111800
9-May-14,10175,10175,10000,10125,17311100
8-May-14,10200,10250,10050,10075,16312700
7-May-14,10050,10175,9975,10175,33920400
6-May-14,9950,10075,9950,10025,6693100
5-May-14,10025,10100,9950,10075,14177700
2-May-14,10000,10075,9950,10050,28295400
30-Apr-14,9875,10000,9850,9900,37901600
29-Apr-14,9675,9800,9625,9775,23276000
28-Apr-14,10050,10100,9775,9825,38634100
25-Apr-14,10000,10100,9975,10000,30257400
24-Apr-14,10200,10250,10000,10050,34941300
23-Apr-14,10200,10250,9975,10025,20487500
22-Apr-14,10100,10200,10025,10200,28410800
21-Apr-14,10050,10050,9950,10050,18629000
17-Apr-14,10000,10025,9875,10000,15411900
16-Apr-14,9925,9975,9900,9950,16620400
15-Apr-14,9850,9925,9850,9850,32487300
14-Apr-14,9550,9775,9550,9775,36093000
11-Apr-14,9375,9650,9350,9550,46787500
10-Apr-14,9800,9800,9425,9425,132809400
8-Apr-14,10075,10200,10050,10175,56759700
7-Apr-14,9900,10075,9850,10025,42746700
4-Apr-14,10100,10125,9825,9950,24647500
3-Apr-14,9950,10100,9950,10100,24727000
2-Apr-14,9900,10075,9850,10000,31203900
1-Apr-14,9750,10000,9700,10000,60943400
28-Mar-14,9500,9625,9475,9575,34719800
27-Mar-14,9500,9525,9450,9450,32517600
26-Mar-14,9525,9600,9450,9450,32469000
25-Mar-14,9375,9575,9375,9525,34456100
24-Mar-14,9400,9450,9325,9425,33856100
21-Mar-14,9550,9625,9275,9300,63335400
20-Mar-14,9800,9800,9500,9550,36527300
19-Mar-14,9800,9900,9725,9825,25469900
18-Mar-14,10000,10025,9700,9700,48209600
17-Mar-14,10300,10300,9750,10000,67764500
14-Mar-14,9150,10500,9150,10300,83754200
13-Mar-14,9225,9325,9175,9325,28573800
12-Mar-14,9175,9225,9125,9150,21736200
11-Mar-14,9050,9250,9050,9225,24249400
10-Mar-14,9150,9225,9025,9075,40890900
7-Mar-14,9500,9500,9225,9250,31414000
6-Mar-14,9300,9525,9275,9525,57755900
5-Mar-14,9250,9300,9200,9275,47597100
4-Mar-14,9250,9300,9150,9150,27671600
3-Mar-14,9250,9275,9075,9250,30419800
28-Feb-14,9225,9275,9150,9275,28659900
27-Feb-14,9400,9400,9175,9200,25601500
26-Feb-14,9300,9450,9125,9425,68082600
25-Feb-14,9650,9700,9350,9425,46392800
24-Feb-14,9725,9850,9650,9650,45729500
21-Feb-14,9625,9700,9575,9650,51415800
20-Feb-14,9375,9650,9375,9550,67226200
19-Feb-14,9000,9450,9000,9375,92605300
18-Feb-14,8950,9000,8925,9000,34843900
17-Feb-14,8800,9000,8800,8950,89440100
14-Feb-14,8700,8750,8675,8725,51366200
13-Feb-14,8650,8750,8650,8700,24312200
12-Feb-14,8900,8950,8675,8675,34027400
11-Feb-14,8800,8850,8750,8800,31176300
10-Feb-14,8750,8800,8675,8700,31224900
7-Feb-14,8500,8750,8475,8725,49811800
6-Feb-14,8275,8400,8225,8400,34647200
5-Feb-14,8300,8375,8200,8325,26219000
4-Feb-14,8150,8375,8125,8275,31136300
3-Feb-14,8325,8350,8250,8300,22831500
30-Jan-14,8100,8325,8100,8325,29152600
29-Jan-14,8175,8325,8150,8300,50353100
28-Jan-14,8050,8275,8050,8175,26814500
27-Jan-14,8050,8325,8000,8250,43373700
24-Jan-14,8700,8700,8375,8400,51083700
23-Jan-14,8700,8850,8650,8700,67200900
22-Jan-14,8350,8525,8325,8400,41341800
21-Jan-14,8200,8400,8200,8325,25153000
20-Jan-14,8250,8325,8175,8200,13342100
17-Jan-14,8100,8400,8075,8325,22772100
16-Jan-14,8450,8450,8100,8100,27259000
15-Jan-14,8500,8600,8350,8475,65359100
13-Jan-14,7700,8400,7700,8375,138472200
10-Jan-14,7350,7600,7325,7600,60719500
9-Jan-14,7200,7375,7200,7325,42539500
8-Jan-14,7100,7225,7100,7175,19250900
7-Jan-14,7075,7125,7075,7075,17794300
6-Jan-14,7200,7250,7000,7025,22392100
3-Jan-14,7250,7300,7150,7250,20536500
2-Jan-14,7300,7350,7200,7300,24525500
30-Dec-13,7150,7250,7150,7250,18813500
27-Dec-13,7000,7200,6950,7150,17465000
24-Dec-13,7000,7050,6950,7000,6695000
23-Dec-13,7000,7050,6950,7000,25752500
20-Dec-13,7100,7100,6850,6850,30162000
19-Dec-13,7200,7250,7000,7100,39346500
18-Dec-13,7050,7150,6950,7100,32744000
17-Dec-13,6850,7000,6850,6950,35139500
16-Dec-13,6900,6900,6750,6800,38181000
13-Dec-13,7150,7150,7000,7000,31077500
12-Dec-13,7250,7250,7150,7150,34530000
11-Dec-13,7300,7350,7200,7350,19476000
10-Dec-13,7250,7350,7200,7250,45384000
9-Dec-13,7300,7350,7100,7300,22015500
6-Dec-13,7300,7350,7050,7150,30620500
5-Dec-13,7450,7500,7300,7350,20616000
4-Dec-13,7550,7600,7500,7500,17266000
3-Dec-13,7600,7750,7550,7600,17630000
2-Dec-13,7550,7700,7500,7700,28873500
29-Nov-13,7250,7450,7200,7450,19668500
28-Nov-13,7350,7400,7250,7250,14259000
27-Nov-13,7550,7550,7300,7300,28586500
26-Nov-13,7750,7750,7400,7400,45650500
25-Nov-13,7700,7750,7550,7700,19188000
22-Nov-13,7800,7800,7600,7650,15128000
21-Nov-13,7550,7700,7500,7700,26483500
20-Nov-13,7900,7900,7500,7650,20649500
19-Nov-13,7750,7850,7700,7800,22525500
18-Nov-13,7800,7800,7650,7750,24942000
15-Nov-13,7800,7800,7550,7650,21876500
14-Nov-13,7400,7700,7400,7600,32384000
13-Nov-13,7500,7550,7300,7300,48519500
12-Nov-13,7900,7900,7600,7600,37897500
11-Nov-13,8000,8000,7850,7900,21402000
8-Nov-13,7800,8050,7800,8000,36235500
7-Nov-13,7800,8050,7750,8000,35171500
6-Nov-13,7750,7800,7600,7750,41378000
4-Nov-13,7750,7800,7650,7700,36872000
1-Nov-13,7900,7900,7650,7650,66271500
31-Oct-13,8000,8050,7850,7900,44937500
30-Oct-13,8100,8200,7950,8000,37902500
29-Oct-13,8250,8250,8000,8050,49874500
28-Oct-13,8450,8500,8200,8350,17681500
25-Oct-13,8300,8500,8250,8450,67682000
24-Oct-13,8200,8350,8150,8350,44177500
23-Oct-13,8100,8200,8050,8150,22267500
22-Oct-13,8100,8100,8000,8050,18276500
21-Oct-13,8200,8250,8000,8150,30358000
18-Oct-13,8150,8250,8100,8200,20121000
17-Oct-13,8250,8300,8100,8150,22068500
16-Oct-13,8200,8200,8100,8150,28661500
11-Oct-13,8150,8200,8050,8050,33595000
10-Oct-13,8000,8100,7950,8050,35825000
9-Oct-13,7850,7950,7750,7900,42351500
8-Oct-13,7600,8000,7550,7900,42496500
7-Oct-13,7550,7650,7450,7550,22123500
4-Oct-13,7550,7550,7450,7500,17478500
3-Oct-13,7500,7600,7500,7550,25247000
2-Oct-13,7500,7600,7400,7500,25608000
1-Oct-13,7250,7500,7250,7350,34264500
30-Sep-13,7450,7700,7250,7250,48550500
27-Sep-13,7800,7850,7650,7650,15180000
26-Sep-13,7550,7900,7500,7700,30264000
25-Sep-13,7500,7750,7400,7550,58164500
24-Sep-13,7850,8000,7650,7800,35454000
23-Sep-13,7800,7950,7750,7850,39039500
20-Sep-13,8200,8300,7800,7950,38503000
19-Sep-13,8200,8650,8200,8350,86847000
18-Sep-13,8150,8150,7750,7800,33083000
17-Sep-13,8300,8300,8050,8150,36094000
16-Sep-13,7950,8250,7950,8200,52707000
13-Sep-13,7800,7900,7750,7850,26354000
12-Sep-13,7950,8050,7750,7800,54510500
11-Sep-13,8050,8050,7750,8000,44685500
10-Sep-13,7350,8100,7350,8050,82344000
9-Sep-13,6900,7200,6850,7200,57670000
6-Sep-13,6750,6750,6650,6750,25288000
5-Sep-13,6750,6800,6450,6700,41515500
4-Sep-13,6550,6700,6450,6650,61447000
3-Sep-13,6350,6550,6350,6550,24683500
2-Sep-13,6600,6700,6200,6350,55883500
30-Aug-13,6700,6700,6500,6600,39120500
29-Aug-13,6650,6900,6400,6600,86469000
28-Aug-13,6500,6650,6250,6600,84933000
