Date,Open,High,Low,Close,Volume
29-Jul-16,10100.00,10275.00,10050.00,10100.00,46230200
28-Jul-16,10125.00,10150.00,10000.00,10100.00,25963800
27-Jul-16,9875.00,10325.00,9875.00,10100.00,66955000
26-Jul-16,9875.00,9925.00,9800.00,9850.00,26624900
25-Jul-16,9950.00,10025.00,9825.00,9925.00,17464500
22-Jul-16,10175.00,10175.00,9900.00,9925.00,15782000
21-Jul-16,10425.00,10425.00,10025.00,10125.00,34038300
20-Jul-16,10100.00,10475.00,10100.00,10425.00,47451700
19-Jul-16,9650.00,10100.00,9600.00,10100.00,55387500
18-Jul-16,9600.00,9700.00,9575.00,9675.00,17632200
15-Jul-16,9625.00,9725.00,9600.00,9675.00,25284000
14-Jul-16,9825.00,9850.00,9600.00,9600.00,39004100
13-Jul-16,10175.00,10175.00,9850.00,9900.00,45226900
12-Jul-16,9775.00,10175.00,9775.00,10175.00,52534600
11-Jul-16,9400.00,9750.00,9400.00,9700.00,53571300
1-Jul-16,9500.00,9550.00,9325.00,9400.00,15184700
30-Jun-16,9650.00,9700.00,9500.00,9525.00,23601700
29-Jun-16,9500.00,9600.00,9475.00,9600.00,29786800
28-Jun-16,9000.00,9500.00,8925.00,9450.00,45056700
27-Jun-16,9000.00,9025.00,8925.00,9000.00,7515100
24-Jun-16,9150.00,9150.00,8850.00,9050.00,27189100
23-Jun-16,9000.00,9100.00,9000.00,9075.00,9893200
22-Jun-16,9050.00,9100.00,9000.00,9000.00,16137800
21-Jun-16,9150.00,9175.00,9000.00,9000.00,12082200
20-Jun-16,9100.00,9200.00,8950.00,9075.00,23063900
17-Jun-16,9000.00,9000.00,8875.00,8950.00,18021000
16-Jun-16,9025.00,9100.00,8900.00,8950.00,17690600
15-Jun-16,8950.00,9100.00,8925.00,9000.00,13364800
14-Jun-16,9025.00,9050.00,8900.00,8975.00,17250600
13-Jun-16,9200.00,9225.00,9025.00,9050.00,11994400
10-Jun-16,9325.00,9400.00,9250.00,9275.00,9501200
9-Jun-16,9350.00,9425.00,9275.00,9275.00,12296400
8-Jun-16,9325.00,9500.00,9325.00,9500.00,11910800
7-Jun-16,9375.00,9500.00,9325.00,9475.00,22444800
6-Jun-16,9150.00,9300.00,9125.00,9275.00,8996500
3-Jun-16,9300.00,9300.00,9075.00,9125.00,10389800
2-Jun-16,9200.00,9250.00,9125.00,9225.00,9436300
1-Jun-16,9000.00,9275.00,9000.00,9200.00,13697400
31-May-16,9275.00,9275.00,9025.00,9025.00,30325000
30-May-16,9125.00,9325.00,9100.00,9275.00,13083000
27-May-16,8900.00,9100.00,8900.00,9050.00,10583200
26-May-16,9075.00,9125.00,8925.00,9000.00,27630600
25-May-16,8975.00,9075.00,8950.00,9075.00,16295800
24-May-16,8875.00,8925.00,8825.00,8850.00,17129900
23-May-16,8775.00,8900.00,8750.00,8850.00,15161600
20-May-16,8950.00,8950.00,8675.00,8700.00,25735700
19-May-16,8850.00,9025.00,8825.00,8950.00,32034900
18-May-16,8700.00,8925.00,8650.00,8800.00,30119600
17-May-16,8850.00,8900.00,8675.00,8750.00,59590300
16-May-16,9100.00,9150.00,8975.00,9025.00,33023800
13-May-16,9400.00,9500.00,9150.00,9300.00,21686800
12-May-16,9675.00,9675.00,9450.00,9500.00,10071100
11-May-16,9500.00,9700.00,9475.00,9625.00,15354600
10-May-16,9300.00,9500.00,9250.00,9450.00,24020600
9-May-16,9600.00,9625.00,9150.00,9300.00,43438200
4-May-16,9775.00,9800.00,9600.00,9700.00,21501900
3-May-16,9700.00,9875.00,9650.00,9850.00,21983100
2-May-16,9625.00,9650.00,9400.00,9550.00,9977600
29-Apr-16,9675.00,9725.00,9550.00,9650.00,12997900
28-Apr-16,9650.00,9825.00,9625.00,9825.00,17605300
27-Apr-16,9400.00,9650.00,9375.00,9625.00,19354900
26-Apr-16,9600.00,9600.00,9275.00,9500.00,35930900
25-Apr-16,9950.00,9950.00,9525.00,9675.00,25112900
22-Apr-16,9800.00,10000.00,9800.00,9975.00,17649600
21-Apr-16,9800.00,9925.00,9750.00,9875.00,19743900
20-Apr-16,9700.00,9800.00,9600.00,9750.00,22027700
19-Apr-16,9700.00,9700.00,9475.00,9625.00,26230900
18-Apr-16,9250.00,9700.00,9250.00,9700.00,30602200
15-Apr-16,9650.00,9675.00,9200.00,9250.00,38076500
14-Apr-16,9650.00,9700.00,9575.00,9675.00,29404100
13-Apr-16,9650.00,9700.00,9525.00,9600.00,21211600
12-Apr-16,9525.00,9650.00,9450.00,9550.00,38483300
11-Apr-16,9800.00,9800.00,9475.00,9525.00,42610000
8-Apr-16,10050.00,10100.00,9775.00,9850.00,45262000
7-Apr-16,10450.00,10450.00,10150.00,10300.00,17526800
6-Apr-16,10450.00,10450.00,10275.00,10375.00,9978800
5-Apr-16,10200.00,10400.00,10150.00,10375.00,24865400
4-Apr-16,10100.00,10175.00,10075.00,10175.00,9212200
1-Apr-16,10225.00,10275.00,9925.00,10100.00,15177600
31-Mar-16,10350.00,10375.00,10200.00,10300.00,25965600
30-Mar-16,10100.00,10350.00,10050.00,10350.00,44610400
29-Mar-16,10075.00,10200.00,10000.00,10200.00,22723100
28-Mar-16,10175.00,10225.00,10025.00,10075.00,17788500
24-Mar-16,10200.00,10325.00,10200.00,10225.00,28871100
23-Mar-16,10325.00,10325.00,10200.00,10250.00,25923400
22-Mar-16,10200.00,10325.00,10175.00,10300.00,21906200
21-Mar-16,10100.00,10200.00,10100.00,10150.00,34341400
18-Mar-16,10175.00,10175.00,10000.00,10100.00,27501800
17-Mar-16,10250.00,10250.00,10000.00,10100.00,18819100
16-Mar-16,10200.00,10200.00,10000.00,10175.00,11700000
15-Mar-16,10250.00,10250.00,10150.00,10175.00,14389000
14-Mar-16,10100.00,10200.00,10100.00,10175.00,16477100
11-Mar-16,10175.00,10200.00,10050.00,10150.00,30747700
10-Mar-16,9800.00,10100.00,9800.00,10100.00,31001500
8-Mar-16,10000.00,10025.00,9900.00,10000.00,36344000
7-Mar-16,9850.00,10000.00,9800.00,9975.00,44116500
4-Mar-16,9700.00,9775.00,9625.00,9775.00,17439900
3-Mar-16,9700.00,9775.00,9600.00,9700.00,20203000
2-Mar-16,9550.00,9725.00,9500.00,9625.00,31386400
1-Mar-16,9475.00,9550.00,9375.00,9450.00,18892900
29-Feb-16,9475.00,9550.00,9375.00,9550.00,27342800
26-Feb-16,9375.00,9525.00,9375.00,9475.00,14885500
25-Feb-16,9400.00,9450.00,9250.00,9325.00,14995400
24-Feb-16,9350.00,9500.00,9275.00,9400.00,19099800
23-Feb-16,9250.00,9375.00,9175.00,9250.00,19734800
22-Feb-16,9225.00,9475.00,9225.00,9400.00,30506300
19-Feb-16,9475.00,9475.00,9200.00,9300.00,95414500
18-Feb-16,9775.00,9875.00,9700.00,9725.00,51409200
17-Feb-16,9725.00,9800.00,9675.00,9700.00,25892000
16-Feb-16,9825.00,9850.00,9725.00,9750.00,22542800
15-Feb-16,9800.00,9825.00,9725.00,9800.00,27603700
12-Feb-16,9900.00,9950.00,9650.00,9725.00,34107400
11-Feb-16,9825.00,10025.00,9825.00,10000.00,36041100
10-Feb-16,10000.00,10100.00,9800.00,9825.00,14031500
9-Feb-16,10200.00,10275.00,10050.00,10050.00,14065800
5-Feb-16,9600.00,10400.00,9600.00,10350.00,61016000
4-Feb-16,9475.00,9775.00,9400.00,9600.00,44054000
3-Feb-16,9400.00,9425.00,9350.00,9375.00,15507100
2-Feb-16,9575.00,9600.00,9400.00,9500.00,12658500
1-Feb-16,9600.00,9650.00,9375.00,9625.00,18404600
29-Jan-16,9500.00,9600.00,9425.00,9600.00,29721400
28-Jan-16,9550.00,9550.00,9425.00,9500.00,21187900
27-Jan-16,9550.00,9600.00,9450.00,9550.00,24465400
26-Jan-16,9450.00,9550.00,9425.00,9525.00,17176300
25-Jan-16,9400.00,9550.00,9375.00,9525.00,13216800
22-Jan-16,9300.00,9400.00,9275.00,9375.00,25579500
21-Jan-16,9325.00,9375.00,9250.00,9300.00,27779300
20-Jan-16,9325.00,9400.00,9300.00,9325.00,27879700
19-Jan-16,9225.00,9400.00,9225.00,9375.00,8472800
18-Jan-16,9250.00,9325.00,9250.00,9275.00,15404500
15-Jan-16,9350.00,9425.00,9275.00,9275.00,10408900
14-Jan-16,9100.00,9475.00,9100.00,9350.00,30211000
13-Jan-16,9275.00,9450.00,9200.00,9350.00,33049600
12-Jan-16,9200.00,9275.00,9100.00,9200.00,19461800
11-Jan-16,9100.00,9150.00,9000.00,9100.00,15743500
8-Jan-16,9100.00,9275.00,9100.00,9275.00,24277300
7-Jan-16,9150.00,9250.00,9100.00,9100.00,23049100
6-Jan-16,9450.00,9525.00,9350.00,9350.00,26536900
5-Jan-16,9250.00,9550.00,9250.00,9375.00,26538100
4-Jan-16,9200.00,9350.00,9075.00,9250.00,15166900
30-Dec-15,9125.00,9250.00,9100.00,9250.00,26097700
29-Dec-15,9075.00,9125.00,9075.00,9125.00,10888000
28-Dec-15,8700.00,9075.00,8700.00,9000.00,16677300
23-Dec-15,8850.00,8900.00,8750.00,8875.00,12928300
22-Dec-15,8925.00,8925.00,8800.00,8875.00,11229000
21-Dec-15,8725.00,8875.00,8725.00,8875.00,4227500
18-Dec-15,8975.00,8975.00,8725.00,8725.00,23273000
17-Dec-15,9150.00,9150.00,8975.00,9100.00,22574500
16-Dec-15,8850.00,8950.00,8750.00,8950.00,21797800
15-Dec-15,8675.00,8750.00,8575.00,8750.00,13807000
14-Dec-15,8500.00,8625.00,8450.00,8625.00,19642200
11-Dec-15,8925.00,8950.00,8750.00,8750.00,11496300
10-Dec-15,8800.00,8875.00,8750.00,8875.00,19758700
8-Dec-15,9000.00,9075.00,8900.00,9000.00,18805500
7-Dec-15,8850.00,9150.00,8825.00,9100.00,16321000
4-Dec-15,8800.00,8825.00,8700.00,8750.00,16640800
3-Dec-15,8850.00,8925.00,8800.00,8800.00,11542500
2-Dec-15,8925.00,8975.00,8850.00,8900.00,11266800
1-Dec-15,8750.00,8975.00,8750.00,8900.00,20307700
30-Nov-15,8900.00,9000.00,8500.00,8500.00,72781500
27-Nov-15,9225.00,9275.00,8975.00,8975.00,12637700
26-Nov-15,8975.00,9275.00,8900.00,9275.00,28714300
25-Nov-15,8725.00,8950.00,8700.00,8925.00,16412100
24-Nov-15,8600.00,8750.00,8600.00,8700.00,6609100
23-Nov-15,8725.00,8850.00,8725.00,8725.00,11488500
20-Nov-15,8650.00,8750.00,8575.00,8675.00,13699600
19-Nov-15,8700.00,8775.00,8675.00,8775.00,15445500
18-Nov-15,8700.00,8700.00,8550.00,8625.00,12417800
17-Nov-15,8525.00,8675.00,8525.00,8625.00,18778600
16-Nov-15,8450.00,8525.00,8350.00,8500.00,13745800
13-Nov-15,8300.00,8675.00,8275.00,8675.00,21516600
12-Nov-15,8175.00,8450.00,8175.00,8375.00,25370300
11-Nov-15,8325.00,8350.00,8150.00,8175.00,30728000
10-Nov-15,8525.00,8700.00,8400.00,8400.00,30533000
9-Nov-15,8800.00,8900.00,8700.00,8700.00,16501300
6-Nov-15,8900.00,9075.00,8900.00,8975.00,9958900
5-Nov-15,9125.00,9150.00,8900.00,8975.00,19172300
4-Nov-15,8875.00,9150.00,8875.00,9100.00,26089500
3-Nov-15,8700.00,9075.00,8700.00,8850.00,33468500
2-Nov-15,8675.00,8700.00,8400.00,8550.00,21101700
30-Oct-15,8825.00,8925.00,8700.00,8700.00,45767300
29-Oct-15,9400.00,9425.00,8950.00,9000.00,28386400
28-Oct-15,9525.00,9625.00,9450.00,9450.00,18131500
27-Oct-15,9500.00,9650.00,9425.00,9650.00,20121100
26-Oct-15,9500.00,9625.00,9475.00,9575.00,36321600
23-Oct-15,9350.00,9450.00,9200.00,9400.00,35602000
22-Oct-15,9275.00,9325.00,9175.00,9175.00,16599000
21-Oct-15,9125.00,9400.00,9125.00,9225.00,16385800
20-Oct-15,9150.00,9250.00,9025.00,9250.00,16265900
19-Oct-15,8950.00,9150.00,8950.00,9150.00,13713300
16-Oct-15,8900.00,9075.00,8900.00,8925.00,16444300
15-Oct-15,8950.00,9100.00,8850.00,8900.00,20148200
13-Oct-15,9125.00,9175.00,8950.00,8950.00,30934100
12-Oct-15,9000.00,9225.00,9000.00,9175.00,16623200
9-Oct-15,9050.00,9275.00,9025.00,9100.00,44372100
8-Oct-15,8925.00,8975.00,8800.00,8900.00,27231600
7-Oct-15,9000.00,9075.00,8700.00,8925.00,29527300
6-Oct-15,8300.00,8925.00,8300.00,8900.00,44976500
5-Oct-15,7850.00,8200.00,7800.00,8200.00,14080600
2-Oct-15,7975.00,8000.00,7675.00,7675.00,22317300
1-Oct-15,8000.00,8125.00,7925.00,7975.00,15908400
30-Sep-15,7850.00,8000.00,7825.00,7925.00,29594600
29-Sep-15,7300.00,7775.00,7150.00,7775.00,15989800
28-Sep-15,7725.00,7775.00,7525.00,7525.00,15844700
25-Sep-15,8000.00,8000.00,7725.00,7725.00,34702000
23-Sep-15,8500.00,8500.00,8025.00,8050.00,18936600
22-Sep-15,8600.00,8650.00,8575.00,8600.00,8569100
21-Sep-15,8650.00,8700.00,8600.00,8600.00,16693500
18-Sep-15,8700.00,8750.00,8625.00,8650.00,23653800
17-Sep-15,8625.00,8725.00,8600.00,8650.00,28098000
16-Sep-15,8700.00,8725.00,8600.00,8650.00,8063700
15-Sep-15,8625.00,8700.00,8600.00,8700.00,8156300
14-Sep-15,8700.00,8700.00,8600.00,8650.00,10268400
11-Sep-15,8700.00,8700.00,8650.00,8650.00,11722400
10-Sep-15,8650.00,8650.00,8550.00,8600.00,17739800
9-Sep-15,8875.00,8925.00,8600.00,8700.00,33850300
8-Sep-15,8750.00,8825.00,8700.00,8800.00,14353200
7-Sep-15,8800.00,8825.00,8700.00,8750.00,13588200
4-Sep-15,8800.00,8875.00,8725.00,8825.00,10274100
3-Sep-15,8850.00,8950.00,8775.00,8825.00,23786200
2-Sep-15,8700.00,8875.00,8600.00,8800.00,16587400
1-Sep-15,9000.00,9000.00,8675.00,8725.00,18549200
31-Aug-15,8975.00,9125.00,8950.00,9100.00,26904600
28-Aug-15,9200.00,9275.00,8975.00,9075.00,43598500
27-Aug-15,8750.00,9025.00,8700.00,9000.00,54824200
26-Aug-15,8500.00,8675.00,8350.00,8550.00,50592000
25-Aug-15,8200.00,8650.00,8200.00,8500.00,74196200
24-Aug-15,8275.00,8350.00,8125.00,8175.00,32272400
21-Aug-15,8500.00,8550.00,8400.00,8500.00,34028900
20-Aug-15,8600.00,8700.00,8525.00,8700.00,21891500
19-Aug-15,8800.00,8875.00,8625.00,8700.00,23010000
18-Aug-15,8950.00,9000.00,8750.00,8800.00,20811000
14-Aug-15,9100.00,9100.00,8950.00,9000.00,30632400
13-Aug-15,8875.00,9175.00,8850.00,9100.00,37083400
12-Aug-15,9000.00,9000.00,8525.00,8800.00,49971300
11-Aug-15,9625.00,9650.00,9125.00,9150.00,41577100
10-Aug-15,9750.00,9750.00,9450.00,9525.00,16196800
7-Aug-15,9775.00,9775.00,9625.00,9650.00,15208600
6-Aug-15,9900.00,10075.00,9750.00,9800.00,34625500
5-Aug-15,9600.00,9800.00,9525.00,9800.00,45720100
4-Aug-15,9700.00,9775.00,9475.00,9525.00,43014500
3-Aug-15,9400.00,9725.00,9400.00,9700.00,47425700
31-Jul-15,9500.00,9575.00,9325.00,9525.00,56546200
30-Jul-15,9600.00,9650.00,9450.00,9525.00,28858200
29-Jul-15,9450.00,9550.00,9375.00,9500.00,27814900
28-Jul-15,9375.00,9425.00,9275.00,9375.00,26941100
27-Jul-15,9975.00,10050.00,9525.00,9550.00,34782000
24-Jul-15,10050.00,10100.00,9950.00,10000.00,25295300
23-Jul-15,10300.00,10375.00,10100.00,10100.00,20086100
22-Jul-15,10200.00,10400.00,10125.00,10400.00,36669600
15-Jul-15,10175.00,10175.00,9950.00,10000.00,14616500
14-Jul-15,10100.00,10200.00,10075.00,10125.00,23345500
13-Jul-15,10000.00,10075.00,9975.00,10050.00,30405200
10-Jul-15,9975.00,10050.00,9950.00,10000.00,23265300
9-Jul-15,9900.00,10000.00,9825.00,9900.00,16956200
8-Jul-15,10000.00,10050.00,9900.00,9950.00,17023000
7-Jul-15,10050.00,10150.00,10000.00,10150.00,19211200
6-Jul-15,10025.00,10100.00,9900.00,9925.00,10240600
3-Jul-15,10125.00,10200.00,10000.00,10175.00,11078000
2-Jul-15,9900.00,10150.00,9900.00,10075.00,22047400
1-Jul-15,10125.00,10125.00,9975.00,10000.00,17084700
30-Jun-15,10125.00,10175.00,9950.00,10050.00,16594400
29-Jun-15,9950.00,10050.00,9900.00,10025.00,12918400
26-Jun-15,10075.00,10150.00,9925.00,10100.00,10747000
25-Jun-15,9950.00,10175.00,9875.00,10000.00,31826600
24-Jun-15,10100.00,10250.00,9825.00,9900.00,34200000
23-Jun-15,10000.00,10075.00,9875.00,10050.00,28834500
22-Jun-15,10075.00,10100.00,9925.00,9975.00,12853000
19-Jun-15,9900.00,10050.00,9850.00,10000.00,34865100
18-Jun-15,9900.00,9975.00,9650.00,9675.00,29047300
17-Jun-15,9650.00,9950.00,9650.00,9825.00,42677200
16-Jun-15,9500.00,9675.00,9350.00,9550.00,23350700
15-Jun-15,9800.00,9850.00,9425.00,9425.00,23005000
12-Jun-15,9700.00,9975.00,9675.00,9900.00,27046000
11-Jun-15,9950.00,10000.00,9625.00,9675.00,26514300
10-Jun-15,9950.00,10075.00,9725.00,9875.00,27653900
9-Jun-15,10100.00,10100.00,9700.00,9950.00,49101300
8-Jun-15,10575.00,10625.00,10250.00,10300.00,24479500
5-Jun-15,10525.00,10675.00,10450.00,10675.00,16982700
4-Jun-15,10525.00,10600.00,10400.00,10525.00,25047600
3-Jun-15,10625.00,10700.00,10450.00,10550.00,36482100
1-Jun-15,10800.00,10825.00,10600.00,10700.00,29061300
29-May-15,10750.00,10825.00,10725.00,10775.00,39602900
28-May-15,11025.00,11100.00,10750.00,10800.00,40137900
27-May-15,11000.00,11200.00,11000.00,11000.00,24655500
26-May-15,11150.00,11300.00,11125.00,11125.00,22111500
25-May-15,11250.00,11300.00,11125.00,11150.00,25005900
22-May-15,11700.00,11725.00,11350.00,11425.00,20788000
21-May-15,11350.00,11650.00,11250.00,11625.00,30225400
20-May-15,11300.00,11350.00,11175.00,11275.00,18685800
19-May-15,11100.00,11225.00,11050.00,11200.00,16548000
18-May-15,10950.00,11150.00,10950.00,11100.00,26730500
15-May-15,11200.00,11225.00,10925.00,10950.00,25626900
13-May-15,11150.00,11300.00,11150.00,11250.00,34537100
12-May-15,11175.00,11350.00,11125.00,11275.00,24047800
11-May-15,11175.00,11300.00,11125.00,11125.00,8588700
8-May-15,11325.00,11350.00,11125.00,11175.00,12813700
7-May-15,11125.00,11350.00,11050.00,11175.00,27781000
6-May-15,11025.00,11400.00,11025.00,11400.00,32007300
5-May-15,11200.00,11375.00,11125.00,11225.00,38379100
4-May-15,10775.00,11300.00,10700.00,11175.00,47414400
30-Apr-15,10575.00,10800.00,10475.00,10750.00,48897400
29-Apr-15,10900.00,10950.00,10350.00,10550.00,79130800
28-Apr-15,10900.00,10975.00,10650.00,10900.00,69967000
27-Apr-15,11800.00,11800.00,11100.00,11250.00,77207700
24-Apr-15,12025.00,12075.00,11900.00,11900.00,13384100
23-Apr-15,11975.00,12050.00,11950.00,12000.00,16039300
22-Apr-15,12150.00,12150.00,12025.00,12025.00,11187600
21-Apr-15,12100.00,12150.00,12050.00,12150.00,17327300
20-Apr-15,12000.00,12075.00,11900.00,12075.00,11122200
17-Apr-15,12075.00,12075.00,11925.00,12000.00,10187800
16-Apr-15,12100.00,12100.00,11975.00,12000.00,13891700
15-Apr-15,11900.00,12050.00,11825.00,12050.00,11985100
14-Apr-15,11900.00,12000.00,11775.00,11850.00,26037200
13-Apr-15,12025.00,12050.00,11950.00,12050.00,20071600
10-Apr-15,12025.00,12050.00,11975.00,12000.00,13197700
9-Apr-15,12075.00,12075.00,11950.00,12000.00,15665200
8-Apr-15,12200.00,12200.00,11975.00,12075.00,28357700
7-Apr-15,12200.00,12200.00,12075.00,12175.00,23914400
6-Apr-15,12300.00,12325.00,12100.00,12175.00,16076100
2-Apr-15,12350.00,12375.00,12025.00,12275.00,14184400
1-Apr-15,12475.00,12550.00,12100.00,12275.00,27672500
31-Mar-15,12325.00,12475.00,12250.00,12475.00,20864000
30-Mar-15,12050.00,12300.00,12000.00,12100.00,18955700
27-Mar-15,11900.00,12025.00,11850.00,11950.00,15113900
26-Mar-15,12025.00,12150.00,11950.00,12050.00,12372900
25-Mar-15,12050.00,12175.00,12000.00,12025.00,14852400
24-Mar-15,12150.00,12225.00,12050.00,12075.00,14808600
23-Mar-15,12275.00,12275.00,12175.00,12175.00,9206400
20-Mar-15,12100.00,12300.00,12075.00,12200.00,20761500
19-Mar-15,12100.00,12200.00,12000.00,12200.00,18607100
18-Mar-15,11850.00,12000.00,11850.00,11950.00,13593100
17-Mar-15,12050.00,12075.00,11925.00,11975.00,12921200
16-Mar-15,11900.00,12075.00,11850.00,12000.00,13572000
13-Mar-15,11975.00,12050.00,11800.00,11900.00,17022500
12-Mar-15,11850.00,12025.00,11850.00,11900.00,11274100
11-Mar-15,11900.00,12025.00,11850.00,11875.00,24596100
10-Mar-15,11825.00,12075.00,11750.00,12025.00,17418200
9-Mar-15,12000.00,12025.00,11750.00,11800.00,26261500
6-Mar-15,11900.00,12100.00,11850.00,12100.00,19472100
5-Mar-15,11975.00,11975.00,11800.00,11825.00,16903200
4-Mar-15,11875.00,11950.00,11825.00,11850.00,11806500
3-Mar-15,12100.00,12100.00,11900.00,11900.00,14420600
2-Mar-15,11900.00,12025.00,11900.00,12000.00,24212900
27-Feb-15,11900.00,12075.00,11800.00,12000.00,21367000
26-Feb-15,11800.00,11900.00,11800.00,11875.00,19082200
25-Feb-15,11900.00,11925.00,11850.00,11900.00,15739700
24-Feb-15,11800.00,11950.00,11775.00,11875.00,20405700
23-Feb-15,11900.00,12050.00,11825.00,11875.00,29608500
20-Feb-15,11975.00,12200.00,11975.00,12075.00,18747400
18-Feb-15,12000.00,12300.00,11875.00,11925.00,41809500
17-Feb-15,11775.00,11850.00,11650.00,11700.00,7133200
16-Feb-15,11900.00,11950.00,11750.00,11775.00,21429200
13-Feb-15,11875.00,11950.00,11850.00,11900.00,21165200
12-Feb-15,11925.00,11975.00,11750.00,11775.00,24710400
11-Feb-15,11825.00,11925.00,11700.00,11750.00,30871900
10-Feb-15,11600.00,11700.00,11550.00,11625.00,19948500
9-Feb-15,11400.00,11825.00,11400.00,11700.00,32209000
6-Feb-15,11350.00,11475.00,11300.00,11350.00,26813400
5-Feb-15,11325.00,11350.00,11225.00,11250.00,27817800
4-Feb-15,11400.00,11450.00,11200.00,11375.00,33951000
3-Feb-15,11350.00,11375.00,11275.00,11350.00,19899400
2-Feb-15,11000.00,11300.00,10950.00,11250.00,26918100
30-Jan-15,11125.00,11250.00,11000.00,11000.00,24548800
29-Jan-15,10950.00,11025.00,10925.00,10975.00,12131600
28-Jan-15,11150.00,11175.00,10975.00,10975.00,16172900
27-Jan-15,11000.00,11125.00,11000.00,11075.00,17335000
26-Jan-15,11150.00,11200.00,10900.00,11100.00,37708200
23-Jan-15,11075.00,11375.00,11075.00,11375.00,33696400
22-Jan-15,10975.00,11025.00,10875.00,11000.00,17816400
21-Jan-15,10750.00,10975.00,10650.00,10975.00,18737000
20-Jan-15,10675.00,10750.00,10600.00,10750.00,36747600
19-Jan-15,10650.00,10900.00,10650.00,10725.00,25001500
16-Jan-15,10750.00,10875.00,10700.00,10700.00,23867300
15-Jan-15,10950.00,10950.00,10750.00,10900.00,25672400
14-Jan-15,10825.00,11000.00,10725.00,10725.00,14888200
13-Jan-15,10875.00,10875.00,10625.00,10750.00,20090200
12-Jan-15,11025.00,11125.00,10825.00,10825.00,13281700
9-Jan-15,11000.00,11225.00,10950.00,11125.00,42706200
8-Jan-15,10900.00,10975.00,10875.00,10950.00,15912400
7-Jan-15,10750.00,10850.00,10725.00,10850.00,12561100
6-Jan-15,10750.00,10825.00,10675.00,10725.00,14650000
5-Jan-15,10850.00,10850.00,10750.00,10800.00,8340800
2-Jan-15,10775.00,10850.00,10750.00,10825.00,21136700
30-Dec-14,10675.00,10800.00,10675.00,10775.00,12148000
29-Dec-14,10700.00,10775.00,10625.00,10725.00,7034000
24-Dec-14,10675.00,10725.00,10650.00,10700.00,8761300
23-Dec-14,10700.00,10725.00,10600.00,10600.00,7985200
22-Dec-14,10700.00,10750.00,10625.00,10625.00,8157600
19-Dec-14,10750.00,10750.00,10625.00,10650.00,23384200
18-Dec-14,10750.00,10775.00,10600.00,10650.00,23779900
17-Dec-14,10200.00,10650.00,10125.00,10600.00,24316000
16-Dec-14,10450.00,10450.00,10175.00,10225.00,51276400
15-Dec-14,10600.00,10650.00,10500.00,10525.00,22507400
12-Dec-14,10700.00,10875.00,10700.00,10750.00,18886700
11-Dec-14,10575.00,10800.00,10575.00,10725.00,16478300
10-Dec-14,10600.00,10800.00,10550.00,10775.00,16911200
9-Dec-14,10525.00,10650.00,10500.00,10525.00,10802500
8-Dec-14,10750.00,10775.00,10475.00,10550.00,17255200
5-Dec-14,10725.00,10775.00,10650.00,10650.00,10080600
4-Dec-14,10700.00,10750.00,10600.00,10625.00,10558900
3-Dec-14,10750.00,10775.00,10675.00,10700.00,12615900
2-Dec-14,10650.00,10800.00,10625.00,10750.00,34913100
1-Dec-14,10550.00,10650.00,10525.00,10625.00,18439800
28-Nov-14,10450.00,10550.00,10450.00,10525.00,11061500
27-Nov-14,10450.00,10525.00,10450.00,10475.00,10225900
26-Nov-14,10475.00,10550.00,10475.00,10525.00,11636300
25-Nov-14,10500.00,10575.00,10450.00,10450.00,22652900
24-Nov-14,10550.00,10550.00,10450.00,10500.00,16672100
21-Nov-14,10450.00,10500.00,10350.00,10375.00,13689100
20-Nov-14,10500.00,10525.00,10425.00,10450.00,10386500
19-Nov-14,10525.00,10625.00,10475.00,10525.00,21155700
18-Nov-14,10600.00,10650.00,10450.00,10500.00,21533900
17-Nov-14,10550.00,10575.00,10475.00,10475.00,17802500
14-Nov-14,10375.00,10550.00,10375.00,10500.00,10186200
13-Nov-14,10400.00,10525.00,10325.00,10425.00,15780300
12-Nov-14,10600.00,10725.00,10525.00,10550.00,24667400
11-Nov-14,10300.00,10625.00,10300.00,10525.00,26178600
10-Nov-14,10325.00,10325.00,10250.00,10300.00,14733900
7-Nov-14,10500.00,10500.00,10100.00,10175.00,12790200
6-Nov-14,10500.00,10500.00,10325.00,10325.00,20763700
5-Nov-14,10500.00,10500.00,10300.00,10425.00,10287400
4-Nov-14,10425.00,10525.00,10350.00,10500.00,23761700
